study_id,rows,cols,spacing_y_mm,spacing_x_mm,n_slices,z_spacing_mm,slice_thickness_tag_mm,spacing_between_slices_mm
1.2.826.0.1.3680043.28824,512,512,0.45703125,0.45703125,534,0.4000000000000001,0.6,
1.2.826.0.1.3680043.28825,512,512,0.265625,0.265625,348,0.625,0.625,
1.2.826.0.1.3680043.2883,512,512,0.405,0.405,278,0.8,1.0,
1.2.826.0.1.3680043.28832,512,512,0.273438,0.273438,258,0.625,0.625,
1.2.826.0.1.3680043.28857,512,512,0.273438,0.273438,338,0.625,0.625,
1.2.826.0.1.3680043.28865,512,512,0.48828125,0.48828125,479,0.499999999372385,1.0,
1.2.826.0.1.3680043.28873,512,512,0.390625,0.390625,452,0.4499998980044347,0.9,
1.2.826.0.1.3680043.28890,512,512,0.361328005791,0.361328005791,316,0.625,0.625,
1.2.826.0.1.3680043.28892,512,512,0.332031,0.332031,313,0.625,0.625,
1.2.826.0.1.3680043.28904,512,512,0.3359375,0.3359375,225,1.0,1.0,
1.2.826.0.1.3680043.28913,512,512,0.351562,0.351562,339,0.625,0.625,
1.2.826.0.1.3680043.28934,512,512,0.253906,0.253906,269,0.625,0.625,
1.2.826.0.1.3680043.2896,512,512,0.236328,0.236328,239,0.625,0.625,
1.2.826.0.1.3680043.28968,512,512,0.253906,0.253906,297,0.625,0.625,
1.2.826.0.1.3680043.28978,512,512,0.523,0.523,299,0.7999999999999999,1.0,
1.2.826.0.1.3680043.28990,512,512,0.3125,0.3125,536,0.4,0.6,
1.2.826.0.1.3680043.29015,512,512,0.302734,0.302734,326,0.625,0.625,
1.2.826.0.1.3680043.29035,512,512,0.347,0.347,688,0.3999999999999999,0.5,
1.2.826.0.1.3680043.29045,512,512,0.395,0.395,262,0.7999999999999998,1.0,
1.2.826.0.1.3680043.29047,512,512,0.3515625,0.3515625,218,1.0,1.0,
1.2.826.0.1.3680043.29093,512,512,0.357421875,0.357421875,469,0.39999999999999997,0.6,
1.2.826.0.1.3680043.29100,512,512,0.312,0.312,451,0.4,0.5,
1.2.826.0.1.3680043.29132,512,512,0.278,0.278,253,0.8,1.0,
1.2.826.0.1.3680043.29140,512,512,0.285156,0.285156,296,0.625,0.625,
1.2.826.0.1.3680043.29142,512,512,0.368,0.368,252,0.7999999999999998,1.0,
1.2.826.0.1.3680043.29183,512,512,0.380859375,0.380859375,521,0.4,0.6,
1.2.826.0.1.3680043.29194,512,512,0.253906,0.253906,280,0.625,0.625,
1.2.826.0.1.3680043.2920,512,512,0.266,0.266,266,0.8,1.0,
1.2.826.0.1.3680043.29213,512,512,0.330078125,0.330078125,356,0.5,1.0,
1.2.826.0.1.3680043.29218,512,512,0.39453125,0.39453125,305,0.4999998006578948,1.0,
1.2.826.0.1.3680043.2923,512,512,0.296875,0.296875,518,0.4,0.6,
1.2.826.0.1.3680043.29243,512,512,0.341796875,0.341796875,486,0.5,1.0,
1.2.826.0.1.3680043.29258,512,512,0.253906,0.253906,276,0.625,0.625,
1.2.826.0.1.3680043.29261,512,512,0.478,0.478,339,0.7999999999999999,1.0,
1.2.826.0.1.3680043.29287,512,512,0.318359375,0.318359375,440,0.5000000000000001,1.0,
1.2.826.0.1.3680043.29329,512,512,0.253906,0.253906,264,0.625,0.625,
1.2.826.0.1.3680043.29330,512,512,0.312,0.312,428,0.3999999999999999,0.5,
1.2.826.0.1.3680043.29351,512,512,0.294922,0.294922,287,0.625,0.625,
1.2.826.0.1.3680043.29378,512,512,0.439453125,0.439453125,286,0.45,0.9,
1.2.826.0.1.3680043.29396,512,512,0.292969,0.292969,364,0.625,0.625,
1.2.826.0.1.3680043.29397,512,512,0.435547,0.435547,356,0.625,0.625,
1.2.826.0.1.3680043.29409,512,512,0.35546875,0.35546875,222,1.0,1.0,
1.2.826.0.1.3680043.29425,512,512,0.44726601243,0.44726601243,296,0.625,0.625,
1.2.826.0.1.3680043.29457,512,512,0.390625,0.390625,399,0.5000000000000001,1.0,
1.2.826.0.1.3680043.29469,512,512,0.351563,0.351563,398,0.44999999999999996,0.625,
1.2.826.0.1.3680043.29539,512,512,0.474609375,0.474609375,516,0.4,0.6,
1.2.826.0.1.3680043.29548,512,512,0.37109375,0.37109375,499,0.39999999999999986,0.6,
1.2.826.0.1.3680043.29571,512,512,0.266,0.266,208,0.8000000000000002,1.0,
1.2.826.0.1.3680043.29630,512,512,0.20703125,0.20703125,216,0.9703023881268372,1.0,
1.2.826.0.1.3680043.29631,512,512,0.269531,0.269531,495,0.3125,0.625,
1.2.826.0.1.3680043.29650,512,512,0.265625,0.265625,241,0.625,0.625,
1.2.826.0.1.3680043.29668,512,512,0.38671875,0.38671875,501,0.4,0.6,
1.2.826.0.1.3680043.2967,512,512,0.390625,0.390625,369,0.44999993478260863,0.9,
1.2.826.0.1.3680043.29671,512,512,0.326171875,0.326171875,216,1.0,1.0,
1.2.826.0.1.3680043.29747,512,512,0.312,0.312,623,0.3999999999999999,0.5,
1.2.826.0.1.3680043.29778,512,512,0.46875,0.46875,506,0.4,0.6,
1.2.826.0.1.3680043.29791,512,512,0.36328125,0.36328125,255,1.0000000000000002,1.0,
1.2.826.0.1.3680043.29795,512,512,0.267578125,0.267578125,213,1.0,1.0,
1.2.826.0.1.3680043.29804,512,512,0.310547,0.310547,341,0.625,0.625,
1.2.826.0.1.3680043.29805,512,512,0.318359375,0.318359375,407,0.4000000000000001,0.6,
1.2.826.0.1.3680043.29807,512,512,0.353516,0.353516,601,0.3125,0.625,
1.2.826.0.1.3680043.29833,512,512,0.333984,0.333984,351,0.625,0.625,
1.2.826.0.1.3680043.29837,512,512,0.30859375,0.30859375,199,1.0,1.0,
1.2.826.0.1.3680043.29865,512,512,0.273438,0.273438,322,0.625,0.625,
1.2.826.0.1.3680043.29872,512,512,0.3087500036,0.3087500036,309,0.5567394107467531,0.6000000238,
1.2.826.0.1.3680043.29876,512,512,0.253906,0.253906,271,0.625,0.625,
1.2.826.0.1.3680043.29878,512,512,0.298828,0.298828,357,0.625,0.625,
1.2.826.0.1.3680043.29882,512,512,0.253906,0.253906,322,0.625,0.625,
1.2.826.0.1.3680043.29889,512,512,0.3125,0.3125,330,0.625,0.625,
1.2.826.0.1.3680043.29892,512,512,0.378,0.378,274,0.7999999999999999,1.0,
1.2.826.0.1.3680043.29924,512,512,0.405,0.405,235,0.8000000000000002,1.0,
1.2.826.0.1.3680043.29949,512,512,0.332031,0.332031,241,0.625,0.625,
1.2.826.0.1.3680043.29952,512,512,0.552734375,0.552734375,399,0.5,1.0,
1.2.826.0.1.3680043.29968,512,512,0.307,0.307,263,0.8,1.0,
1.2.826.0.1.3680043.2998,512,512,0.320312,0.320312,271,0.625,0.625,
1.2.826.0.1.3680043.29986,512,512,0.351563,0.351563,299,0.625,0.625,
1.2.826.0.1.3680043.29993,512,512,0.358,0.358,217,0.7999999999999998,1.0,
1.2.826.0.1.3680043.30020,512,512,0.291016,0.291016,613,0.3125,0.625,
1.2.826.0.1.3680043.30030,512,512,0.427,0.427,314,0.7999999999999999,1.0,
1.2.826.0.1.3680043.30037,512,512,0.283203125,0.283203125,334,0.499999987987988,1.0,
1.2.826.0.1.3680043.30038,512,512,0.429688,0.429688,713,0.312498595505618,0.625,
1.2.826.0.1.3680043.30039,512,512,0.34375,0.34375,578,0.3999999999999999,0.6,
1.2.826.0.1.3680043.3004,512,512,0.32421875,0.32421875,186,1.0,1.0,
1.2.826.0.1.3680043.30051,512,512,0.316406,0.316406,264,0.625,0.625,
1.2.826.0.1.3680043.30055,512,512,0.476,0.476,556,0.4,0.5,
1.2.826.0.1.3680043.30067,512,512,0.337890625,0.337890625,229,1.0,1.0,
1.2.826.0.1.3680043.30089,512,512,0.369140625,0.369140625,235,1.0,1.0,
1.2.826.0.1.3680043.30122,512,512,0.257813,0.257813,263,0.625,0.625,
1.2.826.0.1.3680043.30134,512,512,0.382812,0.382812,332,0.625,0.625,
1.2.826.0.1.3680043.30177,512,512,0.258,0.258,253,0.8,1.0,
1.2.826.0.1.3680043.30185,512,512,0.283203,0.283203,729,0.3125,0.625,
1.2.826.0.1.3680043.3020,512,512,0.625,0.625,295,0.625,0.625,
1.2.826.0.1.3680043.30201,512,512,0.366,0.366,526,0.4,0.5,
1.2.826.0.1.3680043.30213,512,512,0.253906,0.253906,247,0.625,0.625,
1.2.826.0.1.3680043.30219,512,512,0.253906,0.253906,275,0.625,0.625,
1.2.826.0.1.3680043.30221,512,512,0.253906,0.253906,330,0.6250030395136779,0.625,
1.2.826.0.1.3680043.30238,512,512,0.253906,0.253906,296,0.625,0.625,
1.2.826.0.1.3680043.30240,512,512,0.713,0.713,419,0.7999999999999999,1.0,
1.2.826.0.1.3680043.30277,512,512,0.310547,0.310547,251,0.625,0.625,
1.2.826.0.1.3680043.30282,512,512,0.318359,0.318359,229,0.625,0.625,
1.2.826.0.1.3680043.30306,512,512,0.3515625,0.3515625,242,1.0,1.0,
1.2.826.0.1.3680043.30307,512,512,0.625,0.625,241,0.625,0.625,
1.2.826.0.1.3680043.30350,512,512,0.300781,0.300781,348,0.6250028818443804,0.625,
1.2.826.0.1.3680043.30366,512,512,0.318359,0.318359,665,0.3125,0.625,
1.2.826.0.1.3680043.30382,512,512,0.253906,0.253906,310,0.6249967637540453,0.625,
1.2.826.0.1.3680043.30408,512,512,0.314453125,0.314453125,152,1.0,1.0,
1.2.826.0.1.3680043.30437,512,512,0.486328125,0.486328125,417,0.5,1.0,
1.2.826.0.1.3680043.30442,512,512,0.3828125,0.3828125,542,0.4,0.6,
1.2.826.0.1.3680043.30451,512,512,0.234375,0.234375,251,0.625,0.625,
1.2.826.0.1.3680043.30465,512,512,0.32421875,0.32421875,448,0.40000000000000013,0.6,
1.2.826.0.1.3680043.30475,512,512,0.283203125,0.283203125,210,1.0,1.0,
1.2.826.0.1.3680043.30487,512,512,0.332031,0.332031,348,0.625,0.625,
1.2.826.0.1.3680043.30498,512,512,0.253906,0.253906,330,0.6249969604863223,0.625,
1.2.826.0.1.3680043.30505,512,512,0.32,0.32,638,0.3999999999999999,0.5,
1.2.826.0.1.3680043.30509,512,512,0.30078125,0.30078125,191,1.0,1.0,
1.2.826.0.1.3680043.3051,512,512,0.285156,0.285156,605,0.3125,0.625,
1.2.826.0.1.3680043.30511,512,512,0.318359,0.318359,251,0.625,0.625,
1.2.826.0.1.3680043.30515,512,512,0.253906,0.253906,229,0.625,0.625,
1.2.826.0.1.3680043.30524,512,512,0.341796875,0.341796875,240,1.0,1.0,
1.2.826.0.1.3680043.30539,512,512,0.390625,0.390625,556,0.45,0.9,
1.2.826.0.1.3680043.30549,512,512,0.222656,0.222656,315,0.625,0.625,
1.2.826.0.1.3680043.30565,512,512,0.255859375,0.255859375,227,1.0,1.0,
1.2.826.0.1.3680043.30574,512,512,0.289063,0.289063,677,0.3125,0.625,
1.2.826.0.1.3680043.30604,512,512,0.253906,0.253906,270,0.625,0.625,
1.2.826.0.1.3680043.30610,512,512,0.312,0.312,428,0.3999999999999999,0.5,
1.2.826.0.1.3680043.30640,512,512,0.300781,0.300781,238,0.625,0.625,
1.2.826.0.1.3680043.30657,512,512,0.353516,0.353516,549,0.3124981751824818,0.625,
1.2.826.0.1.3680043.30682,512,512,0.36328125,0.36328125,411,0.5,1.0,
1.2.826.0.1.3680043.30683,512,512,0.3984375,0.3984375,463,0.4,0.6,
1.2.826.0.1.3680043.30708,512,512,0.31,0.31,231,0.8,1.0,
1.2.826.0.1.3680043.30713,512,512,0.255859,0.255859,541,0.3125,0.625,
1.2.826.0.1.3680043.3072,512,512,0.521484375,0.521484375,202,1.0,1.0,
1.2.826.0.1.3680043.30731,512,512,0.253906,0.253906,278,0.625,0.625,
1.2.826.0.1.3680043.30741,512,512,0.294922,0.294922,649,0.31250154320987655,0.625,
1.2.826.0.1.3680043.30765,512,512,0.359375,0.359375,468,0.3999999999999999,0.6,
1.2.826.0.1.3680043.30778,512,512,0.28125,0.28125,374,0.625,0.625,
1.2.826.0.1.3680043.30787,512,512,0.333984375,0.333984375,568,0.3999999999999999,0.6,
1.2.826.0.1.3680043.30795,512,512,0.312,0.312,518,0.3999999999999999,0.5,
1.2.826.0.1.3680043.30797,512,512,0.275391,0.275391,629,0.31250159235668784,0.625,
1.2.826.0.1.3680043.308,512,512,0.28515625,0.28515625,196,1.0,1.0,
1.2.826.0.1.3680043.30831,512,512,0.275391,0.275391,293,0.625,0.625,
1.2.826.0.1.3680043.30864,512,512,0.292968988419,0.292968988419,395,0.5,1.0,
1.2.826.0.1.3680043.30880,512,512,0.337890625,0.337890625,459,0.4000000000000001,0.6,
1.2.826.0.1.3680043.30899,512,512,0.292969,0.292969,300,0.625,0.625,
1.2.826.0.1.3680043.30905,512,512,0.289062,0.289062,310,0.625,0.625,
1.2.826.0.1.3680043.30911,512,512,0.298828125,0.298828125,402,0.4,0.6,
1.2.826.0.1.3680043.30912,512,512,0.464843988419,0.464843988419,290,0.625,0.625,
1.2.826.0.1.3680043.30914,512,512,0.296875,0.296875,322,0.625,0.625,
1.2.826.0.1.3680043.30985,512,512,0.28125,0.28125,241,1.0,1.0,
1.2.826.0.1.3680043.31002,512,512,0.3808594,0.3808594,447,0.5,0.6,
1.2.826.0.1.3680043.31005,512,512,0.289062,0.289062,323,0.625,0.625,
1.2.826.0.1.3680043.31017,512,512,0.492188006639,0.492188006639,287,0.625,0.625,
1.2.826.0.1.3680043.31026,512,512,0.312,0.312,481,0.4,0.5,
1.2.826.0.1.3680043.31040,512,512,0.32421875,0.32421875,190,1.0,1.0,
1.2.826.0.1.3680043.31041,512,512,0.314453,0.314453,304,0.625,0.625,
1.2.826.0.1.3680043.31067,512,512,0.278,0.278,239,0.7999999999999999,1.0,
1.2.826.0.1.3680043.31072,512,512,0.296875,0.296875,286,0.625,0.625,
1.2.826.0.1.3680043.31077,512,512,0.388671875,0.388671875,672,0.40000000000000013,0.6,
1.2.826.0.1.3680043.31083,512,512,0.26171875,0.26171875,215,1.0,1.0,
1.2.826.0.1.3680043.31088,512,512,0.253906,0.253906,247,0.625,0.625,
1.2.826.0.1.3680043.31114,512,512,0.351563,0.351563,387,0.44999999999999996,0.625,
1.2.826.0.1.3680043.31151,512,512,0.314453125,0.314453125,170,1.0,1.0,
1.2.826.0.1.3680043.3117,512,512,0.267578125,0.267578125,188,1.0,1.0,
1.2.826.0.1.3680043.31205,512,512,0.253906,0.253906,316,0.625,0.625,
1.2.826.0.1.3680043.3121,512,512,0.390625,0.390625,451,0.5,1.0,
1.2.826.0.1.3680043.31245,512,512,0.253906,0.253906,255,0.625,0.625,
1.2.826.0.1.3680043.31264,512,512,0.442,0.442,556,0.4,0.5,
1.2.826.0.1.3680043.3127,512,512,0.244141,0.244141,281,0.6250035714285714,0.625,
1.2.826.0.1.3680043.3130,512,512,0.253906,0.253906,304,0.625,0.625,
1.2.826.0.1.3680043.3131,512,512,0.255859,0.255859,501,0.3125,0.625,
1.2.826.0.1.3680043.31328,512,512,0.416015625,0.416015625,446,0.4,0.6,
1.2.826.0.1.3680043.31351,512,512,0.279296875,0.279296875,253,1.0,1.0,
1.2.826.0.1.3680043.31352,512,512,0.37109375,0.37109375,474,0.4000000000000001,0.6,
1.2.826.0.1.3680043.31357,512,512,0.253906,0.253906,250,0.625,0.625,
1.2.826.0.1.3680043.31368,512,512,0.278,0.278,541,0.4,0.5,
1.2.826.0.1.3680043.31370,512,512,0.3515625,0.3515625,211,1.0,1.0,
1.2.826.0.1.3680043.31379,512,512,0.2421875,0.2421875,194,1.0,1.0,
1.2.826.0.1.3680043.31394,512,512,0.263,0.263,281,0.8,1.0,
1.2.826.0.1.3680043.31409,512,512,0.253906,0.253906,308,0.625,0.625,
1.2.826.0.1.3680043.31411,512,512,0.275391,0.275391,239,0.625,0.625,
1.2.826.0.1.3680043.31419,512,512,0.455078125,0.455078125,159,1.0,1.0,
1.2.826.0.1.3680043.31446,512,512,0.316,0.316,676,0.4,0.5,
1.2.826.0.1.3680043.31450,512,512,0.263,0.263,451,0.4,0.5,
1.2.826.0.1.3680043.31475,512,512,0.376,0.376,274,0.7999999999999999,1.0,
1.2.826.0.1.3680043.31532,512,512,0.253906,0.253906,319,0.625,0.625,
1.2.826.0.1.3680043.31552,512,512,0.261719,0.261719,287,0.625,0.625,
1.2.826.0.1.3680043.31569,512,512,0.267578,0.267578,244,0.625,0.625,
1.2.826.0.1.3680043.31580,512,512,0.33203125,0.33203125,432,0.39999999999999997,0.6,
1.2.826.0.1.3680043.31581,512,512,0.327,0.327,226,1.0,1.0,
1.2.826.0.1.3680043.31587,512,512,0.29,0.29,593,0.3999999999999999,0.5,
1.2.826.0.1.3680043.31595,512,512,0.31640625,0.31640625,375,0.5,1.0,
1.2.826.0.1.3680043.31621,512,512,0.4550781,0.4550781,376,0.7000000000000002,1.0,
1.2.826.0.1.3680043.31629,512,512,0.282,0.282,458,0.3999999999999999,0.5,
1.2.826.0.1.3680043.3163,512,512,0.3125,0.3125,434,0.5000000002309468,1.0,
1.2.826.0.1.3680043.31642,512,512,0.312,0.312,471,0.4,0.5,
1.2.826.0.1.3680043.31643,512,512,0.353515625,0.353515625,224,0.9999999999999999,1.0,
1.2.826.0.1.3680043.31658,512,512,0.332031,0.332031,289,0.625,0.625,
1.2.826.0.1.3680043.3168,512,512,0.34765625,0.34765625,152,1.0,1.0,
1.2.826.0.1.3680043.31681,512,512,0.289063,0.289063,665,0.3125,0.625,
1.2.826.0.1.3680043.31701,512,512,0.289063,0.289063,633,0.312501582278481,0.625,
1.2.826.0.1.3680043.31718,512,512,0.429688,0.429688,685,0.3125,0.625,
1.2.826.0.1.3680043.31724,512,512,0.429688,0.429688,685,0.3124985380116959,0.625,
1.2.826.0.1.3680043.31738,512,512,0.312,0.312,593,0.3999999999999999,0.5,
1.2.826.0.1.3680043.31757,512,512,0.296875,0.296875,581,0.3125,0.625,
1.2.826.0.1.3680043.31841,512,512,0.259766,0.259766,563,0.3125,0.625,
1.2.826.0.1.3680043.31860,512,512,0.273438,0.273438,270,0.625003717472119,0.625,
1.2.826.0.1.3680043.31900,512,512,0.253906,0.253906,322,0.625,0.625,
1.2.826.0.1.3680043.31906,512,512,0.306641,0.306641,581,0.3125,0.625,
1.2.826.0.1.3680043.31907,512,512,0.287109,0.287109,621,0.3125,0.625,
1.2.826.0.1.3680043.31921,512,512,0.265625,0.265625,292,0.625,0.625,
1.2.826.0.1.3680043.31977,512,512,0.351561993361,0.351561993361,345,0.625,0.625,
1.2.826.0.1.3680043.31988,512,512,0.351562,0.351562,262,0.625,0.625,
1.2.826.0.1.3680043.31995,512,512,0.242188,0.242188,208,0.625,0.625,
1.2.826.0.1.3680043.32005,512,512,0.253906,0.253906,293,0.625,0.625,
1.2.826.0.1.3680043.32017,512,512,0.488281011581,0.488281011581,329,0.625,0.625,
1.2.826.0.1.3680043.32020,512,512,0.466796875,0.466796875,188,1.0,1.0,
1.2.826.0.1.3680043.32023,512,512,0.287109,0.287109,298,0.625,0.625,
1.2.826.0.1.3680043.32030,512,512,0.326172,0.326172,308,0.625,0.625,
1.2.826.0.1.3680043.32046,512,512,0.351561993361,0.351561993361,306,0.625,0.625,
1.2.826.0.1.3680043.32056,512,512,0.369140625,0.369140625,199,1.0,1.0,
1.2.826.0.1.3680043.32063,512,512,0.33203125,0.33203125,399,0.5,1.0,
1.2.826.0.1.3680043.32071,512,512,0.253906,0.253906,263,0.625,0.625,
1.2.826.0.1.3680043.32076,512,512,0.38,0.38,296,0.8,1.0,
1.2.826.0.1.3680043.3208,512,512,0.253906,0.253906,229,0.625,0.625,
1.2.826.0.1.3680043.32081,512,512,0.275391,0.275391,322,0.625,0.625,
1.2.826.0.1.3680043.32151,512,512,0.310546875,0.310546875,203,1.0,1.0,
1.2.826.0.1.3680043.3216,512,512,0.286,0.286,451,0.4,0.5,
1.2.826.0.1.3680043.32165,512,512,0.2734375,0.2734375,187,0.9999999999999999,1.0,
1.2.826.0.1.3680043.32190,512,512,0.289062,0.289062,423,0.6250023696682464,0.625,
1.2.826.0.1.3680043.3225,512,512,0.292968988419,0.292968988419,271,0.625,0.625,
1.2.826.0.1.3680043.32263,512,512,0.222656,0.222656,261,0.625,0.625,
1.2.826.0.1.3680043.32280,512,512,0.273438,0.273438,279,0.625,0.625,
1.2.826.0.1.3680043.32291,512,512,0.377,0.377,538,0.3999999999999999,0.5,
1.2.826.0.1.3680043.32303,512,512,0.296875,0.296875,585,0.3125,0.625,
1.2.826.0.1.3680043.32323,512,512,0.253906,0.253906,238,0.625,0.625,
1.2.826.0.1.3680043.3234,512,512,0.263672,0.263672,322,0.625,0.625,
1.2.826.0.1.3680043.32357,512,512,0.28125,0.28125,254,0.625,0.625,
1.2.826.0.1.3680043.32370,512,512,0.334,0.334,262,0.7999999999999998,1.0,
1.2.826.0.1.3680043.32387,512,512,0.274,0.274,548,0.3999999999999999,0.5,
1.2.826.0.1.3680043.324,512,512,0.253906,0.253906,243,0.625,0.625,
1.2.826.0.1.3680043.3240,512,512,0.253906,0.253906,344,0.625002915451895,0.625,
1.2.826.0.1.3680043.32426,512,512,0.34375,0.34375,293,0.6249965753424658,0.625,
1.2.826.0.1.3680043.32428,512,512,0.322265625,0.322265625,209,1.0,1.0,
1.2.826.0.1.3680043.32434,512,512,0.485,0.485,348,0.8,1.0,
1.2.826.0.1.3680043.32436,512,512,0.332031,0.332031,271,0.625,0.625,
1.2.826.0.1.3680043.32447,512,512,0.312,0.312,586,0.4,0.5,
1.2.826.0.1.3680043.32458,512,512,0.328,0.328,706,0.4,0.5,
1.2.826.0.1.3680043.32461,512,512,0.365234375,0.365234375,219,1.0,1.0,
1.2.826.0.1.3680043.32476,512,512,0.330078005791,0.330078005791,327,0.625,0.625,
1.2.826.0.1.3680043.32480,512,512,0.390625,0.390625,399,0.4999999974874372,1.0,
1.2.826.0.1.3680043.32534,512,512,0.3710938,0.3710938,320,1.0,1.0,
1.2.826.0.1.3680043.32535,512,512,0.287109375,0.287109375,488,0.3999999999999999,0.6,
1.2.826.0.1.3680043.32577,512,512,0.294921875,0.294921875,190,1.0,1.0,
1.2.826.0.1.3680043.3258,512,512,0.253906,0.253906,387,0.625,0.625,
1.2.826.0.1.3680043.32581,512,512,0.287109375,0.287109375,225,1.0,1.0,
1.2.826.0.1.3680043.32585,512,512,0.353516,0.353516,343,0.625,0.625,
1.2.826.0.1.3680043.32590,512,512,0.332031,0.332031,269,0.625,0.625,
1.2.826.0.1.3680043.32597,512,512,0.28125,0.28125,217,1.0,1.0,
1.2.826.0.1.3680043.32599,512,512,0.253906,0.253906,261,0.625,0.625,
1.2.826.0.1.3680043.32627,512,512,0.390625,0.390625,407,0.4500000305418719,0.9,
1.2.826.0.1.3680043.32651,512,512,0.644,0.644,278,0.8,1.0,
1.2.826.0.1.3680043.32658,512,512,0.2890625,0.2890625,334,0.5,1.0,
1.2.826.0.1.3680043.32662,512,512,0.316,0.316,413,0.3999999999999999,0.5,
1.2.826.0.1.3680043.3267,512,512,0.253906,0.253906,229,0.625,0.625,
1.2.826.0.1.3680043.32692,512,512,0.253906,0.253906,298,0.625,0.625,
1.2.826.0.1.3680043.32693,512,512,0.312,0.312,413,0.3999999999999999,0.5,
1.2.826.0.1.3680043.3271,512,512,0.5625,0.5625,214,1.0,1.0,
1.2.826.0.1.3680043.32721,512,512,0.253906,0.253906,299,0.625,0.625,
1.2.826.0.1.3680043.32738,512,512,0.457031011581,0.457031011581,287,0.625,0.625,
1.2.826.0.1.3680043.32754,512,512,0.3125,0.3125,221,0.625,0.625,
1.2.826.0.1.3680043.32757,512,512,0.33984375,0.33984375,221,1.0,1.0,
1.2.826.0.1.3680043.32766,512,512,0.253906,0.253906,322,0.625,0.625,
1.2.826.0.1.3680043.32767,512,512,0.332031,0.332031,315,0.625,0.625,
1.2.826.0.1.3680043.3302,512,512,0.253906,0.253906,266,0.625,0.625,
1.2.826.0.1.3680043.3306,512,512,0.625,0.625,285,0.625,0.625,
1.2.826.0.1.3680043.3309,512,512,0.312,0.312,503,0.3999999999999999,0.5,
1.2.826.0.1.3680043.3329,512,512,0.324,0.324,503,0.3999999999999999,0.5,
1.2.826.0.1.3680043.3331,512,512,0.275390625,0.275390625,331,0.5000000000000002,1.0,
1.2.826.0.1.3680043.3333,512,512,0.28125,0.28125,322,0.6249968847352025,0.625,
1.2.826.0.1.3680043.3376,512,512,0.404,0.404,653,0.3999999999999999,0.5,
1.2.826.0.1.3680043.3389,512,512,0.3515625,0.3515625,215,1.0,1.0,
1.2.826.0.1.3680043.3397,512,512,0.253906,0.253906,265,0.625,0.625,
1.2.826.0.1.3680043.3399,512,512,0.253906,0.253906,348,0.625,0.625,
1.2.826.0.1.3680043.342,512,512,0.253906,0.253906,315,0.625,0.625,
1.2.826.0.1.3680043.3424,512,512,0.283203125,0.283203125,173,1.0,1.0,
1.2.826.0.1.3680043.3428,512,512,0.353515625,0.353515625,210,1.0,1.0,
1.2.826.0.1.3680043.3433,512,512,0.337890625,0.337890625,195,1.0,1.0,
1.2.826.0.1.3680043.3442,512,512,0.28125,0.28125,336,0.625,0.625,
1.2.826.0.1.3680043.3448,512,512,0.437,0.437,311,0.8,1.0,
1.2.826.0.1.3680043.3519,512,512,0.253906,0.253906,322,0.6250031152647975,0.625,
1.2.826.0.1.3680043.3540,512,512,0.234375,0.234375,349,0.625,0.625,
1.2.826.0.1.3680043.3542,512,512,0.320313,0.320313,319,0.625,0.625,
1.2.826.0.1.3680043.3551,512,512,0.390625,0.390625,301,0.625,0.625,
1.2.826.0.1.3680043.3556,512,512,0.33203125,0.33203125,207,1.0,1.0,
1.2.826.0.1.3680043.3558,512,512,0.310546875,0.310546875,211,1.0,1.0,
1.2.826.0.1.3680043.3577,512,512,0.300781,0.300781,335,0.625,0.625,
1.2.826.0.1.3680043.358,512,512,0.53125,0.53125,262,0.625,0.625,
1.2.826.0.1.3680043.3591,512,512,0.306641,0.306641,351,0.6250028571428572,0.625,
1.2.826.0.1.3680043.3593,512,512,0.38085898757,0.38085898757,266,0.625,0.625,
1.2.826.0.1.3680043.3618,512,512,0.328,0.328,481,0.4,0.5,
1.2.826.0.1.3680043.3623,512,512,0.298828,0.298828,357,0.625,0.625,
1.2.826.0.1.3680043.3629,512,512,0.439453125,0.439453125,577,0.5000000003472223,1.0,
1.2.826.0.1.3680043.3653,512,512,0.294922,0.294922,310,0.625,0.625,
1.2.826.0.1.3680043.3670,512,512,0.283203125,0.283203125,213,1.0,1.0,
1.2.826.0.1.3680043.3677,512,512,0.44726601243,0.44726601243,359,0.625,0.625,
1.2.826.0.1.3680043.3709,512,512,0.511718988419,0.511718988419,334,0.625,0.625,
1.2.826.0.1.3680043.3717,512,512,0.351563,0.351563,453,0.45,0.625,
1.2.826.0.1.3680043.3721,512,512,0.23828099668,0.23828099668,312,0.625,0.625,
1.2.826.0.1.3680043.3737,512,512,0.312,0.312,646,0.4,0.5,
1.2.826.0.1.3680043.3749,512,512,0.28125,0.28125,217,0.625,0.625,
1.2.826.0.1.3680043.3759,512,512,0.294922,0.294922,269,0.625,0.625,
1.2.826.0.1.3680043.3766,512,512,0.253906,0.253906,322,0.625,0.625,
1.2.826.0.1.3680043.3784,512,512,0.291015625,0.291015625,488,0.3999999999999999,0.6,
1.2.826.0.1.3680043.3801,512,512,0.365234375,0.365234375,251,1.0,1.0,
1.2.826.0.1.3680043.3814,512,512,0.292969,0.292969,279,0.625,0.625,
1.2.826.0.1.3680043.3820,512,512,0.304688,0.304688,278,0.625,0.625,
1.2.826.0.1.3680043.3822,512,512,0.332031,0.332031,313,0.625,0.625,
1.2.826.0.1.3680043.384,512,512,0.261719,0.261719,311,0.625,0.625,
1.2.826.0.1.3680043.3850,512,512,0.331,0.331,688,0.3999999999999999,0.5,
